,Spine_vs_Spine1,Spine_vs_Spine2,Spine_vs_Spine3,Spine_vs_LeftShoulder,Spine_vs_LeftArm,Spine_vs_LeftForeArm,Spine_vs_LeftHand,Spine_vs_RightShoulder,Spine_vs_RightArm,Spine_vs_RightForeArm,Spine_vs_RightHand,Spine_vs_Neck,Spine_vs_Neck1,Spine_vs_Head,Spine1_vs_Spine2,Spine1_vs_Spine3,Spine1_vs_LeftShoulder,Spine1_vs_LeftArm,Spine1_vs_LeftForeArm,Spine1_vs_LeftHand,Spine1_vs_RightShoulder,Spine1_vs_RightArm,Spine1_vs_RightForeArm,Spine1_vs_RightHand,Spine1_vs_Neck,Spine1_vs_Neck1,Spine1_vs_Head,Spine2_vs_Spine3,Spine2_vs_LeftShoulder,Spine2_vs_LeftArm,Spine2_vs_LeftForeArm,Spine2_vs_LeftHand,Spine2_vs_RightShoulder,Spine2_vs_RightArm,Spine2_vs_RightForeArm,Spine2_vs_RightHand,Spine2_vs_Neck,Spine2_vs_Neck1,Spine2_vs_Head,Spine3_vs_LeftShoulder,Spine3_vs_LeftArm,Spine3_vs_LeftForeArm,Spine3_vs_LeftHand,Spine3_vs_RightShoulder,Spine3_vs_RightArm,Spine3_vs_RightForeArm,Spine3_vs_RightHand,Spine3_vs_Neck,Spine3_vs_Neck1,Spine3_vs_Head,LeftShoulder_vs_LeftArm,LeftShoulder_vs_LeftForeArm,LeftShoulder_vs_LeftHand,LeftShoulder_vs_RightShoulder,LeftShoulder_vs_RightArm,LeftShoulder_vs_RightForeArm,LeftShoulder_vs_RightHand,LeftShoulder_vs_Neck,LeftShoulder_vs_Neck1,LeftShoulder_vs_Head,LeftArm_vs_LeftForeArm,LeftArm_vs_LeftHand,LeftArm_vs_RightShoulder,LeftArm_vs_RightArm,LeftArm_vs_RightForeArm,LeftArm_vs_RightHand,LeftArm_vs_Neck,LeftArm_vs_Neck1,LeftArm_vs_Head,LeftForeArm_vs_LeftHand,LeftForeArm_vs_RightShoulder,LeftForeArm_vs_RightArm,LeftForeArm_vs_RightForeArm,LeftForeArm_vs_RightHand,LeftForeArm_vs_Neck,LeftForeArm_vs_Neck1,LeftForeArm_vs_Head,LeftHand_vs_RightShoulder,LeftHand_vs_RightArm,LeftHand_vs_RightForeArm,LeftHand_vs_RightHand,LeftHand_vs_Neck,LeftHand_vs_Neck1,LeftHand_vs_Head,RightShoulder_vs_RightArm,RightShoulder_vs_RightForeArm,RightShoulder_vs_RightHand,RightShoulder_vs_Neck,RightShoulder_vs_Neck1,RightShoulder_vs_Head,RightArm_vs_RightForeArm,RightArm_vs_RightHand,RightArm_vs_Neck,RightArm_vs_Neck1,RightArm_vs_Head,RightForeArm_vs_RightHand,RightForeArm_vs_Neck,RightForeArm_vs_Neck1,RightForeArm_vs_Head,RightHand_vs_Neck,RightHand_vs_Neck1,RightHand_vs_Head,Neck_vs_Neck1,Neck_vs_Head,Neck1_vs_Head
Cond_BA/StudySeq11,8.61716,17.22491778342046,25.841095128769577,34.17649765522031,39.82148953796184,32.70633850031656,42.812128875887986,34.17690965425775,39.51108246563532,34.62833491036462,45.41570364554152,36.93852466136078,43.89564871193192,50.89684145299344,8.617170000000002,17.23225479183157,25.75788858977744,32.442753988443656,31.155655606871825,39.394639163439265,25.75819209612417,31.996384116324016,32.72447121831445,41.93485951202166,28.345093269390595,35.3289951964321,42.35300559583567,8.617170000000002,17.354792517839787,25.76783030903531,31.690648750527153,37.18350837324549,17.35495877321942,25.221099983914225,32.958933036706284,39.65713787595232,19.731429766219115,26.729788915744813,33.76874348452089,9.467691105280105,20.507141614002563,34.42298372136851,36.98734420664893,9.467691105280105,20.020306034332968,35.492991184006186,39.313540120016775,11.13445819815226,18.172888718167304,25.23799259531663,18.4158,37.276846217115576,34.610169843303744,0.01999999999999999,18.435127969698755,38.622675591822215,37.26492752973778,5.171245031614728,10.34198150577903,16.973757169687666,29.110900000000008,32.697003357025984,18.435116728807003,35.62604443872902,54.98186944079726,53.45545239964627,17.83751927603091,19.47701270026757,23.29471750044121,24.6504,37.292273631845156,53.39093061843388,58.90982281605395,58.46436773735846,40.03807702459915,44.329204348063804,49.31437021120988,34.621842054107276,50.04371903907321,56.10334754042314,45.94928350754255,38.65706492902427,40.46383724225024,43.414587495273516,18.4158,38.60720836497392,37.2514874001605,5.171245031614728,10.342112889241118,16.973856479720897,29.110900000000008,32.582198845847294,17.960267208639056,20.09454048646451,24.155414560234295,24.6504,41.1459456988968,45.544694039594276,50.53317421197895,40.854609738888655,42.62067274486695,45.413223356789764,7.080320000000001,14.159925833576738,7.080310000000001
Cond_BA/StudySeq12,8.617160000000002,17.22289196108829,25.8393865861913,34.23104952461094,39.879086751626325,34.36158320497818,45.512486135129656,34.23157328283582,39.51026980803485,35.550447454296425,47.15219114052361,36.94509076927075,43.86724531977373,50.84836167878204,8.617169999999998,17.23070563980947,25.806206902984204,32.46508027922662,32.55903590242484,43.06858595250289,25.806628404794445,31.994547281062946,33.67192440579659,44.523525002659284,28.3491140995408,35.301370950869355,42.30899184633304,8.617170000000002,17.378753412825553,25.77774865708057,32.797192874871136,41.726321334888276,17.379004503034825,25.19575624539289,33.83046760385001,42.981676129288466,19.73455790294296,26.699952687393374,33.72397836055962,9.467691105280108,20.48600621596023,35.15704544492614,42.22631382953322,9.467691105280108,19.960080490679317,36.247637528069724,43.33632115071516,11.13445819815226,18.147930756496955,25.205098379369744,18.415800000000004,37.610540583107046,40.54116146294384,0.01999999999999997,18.43512199410423,39.44364636130624,42.07497881266151,5.171245031614728,10.231549794630368,16.84404428758191,29.11090000000001,37.97827738006831,18.434933409749814,35.4628823069573,55.91794685738072,58.327139890187055,17.692771368691375,19.28499918296667,23.100781592604772,24.650399999999998,37.62623969253748,53.71318708700932,61.447992799385176,62.327902468679206,40.19052162179559,44.042762955287635,48.659946818438485,40.5527816262289,55.41060421853457,61.3285654653409,53.035048248287566,44.41245896383465,46.16408337925947,48.920301628451355,18.415800000000004,39.42778573827439,42.061404105849526,5.171245031614728,10.23172612339616,16.84416589220668,29.11090000000001,36.54917433851367,17.955741611482498,20.156276694776952,24.241032212818446,24.650399999999998,41.82605437096778,46.14060630880876,51.035916020991074,45.71161078375026,47.730179933942175,50.655347494613146,7.080320000000002,14.160039757243455,7.080310000000001
Cond_BA/StudySeq13,8.61716,17.22460463461416,25.83871731492875,34.14586822539104,40.79281535988433,40.41797308322061,52.13473663432095,34.14623647258746,40.8461790096919,41.657746431195314,55.31631768378635,36.930824965933255,43.85346346271511,50.810770768074335,8.617170000000002,17.230571626673807,25.72747331790966,33.39310216227151,38.041913500470045,48.623739218078455,25.727670475393523,33.189392340717085,38.78964599847598,51.380547203354254,28.339480913523207,35.292608501866425,42.27987405431246,8.617170000000002,17.32426924680591,26.587722179158092,37.18903195196516,45.903277710344256,17.324316642125986,26.220014651216097,37.72600738959675,48.39883125563814,19.726323505036465,26.6964464877271,33.705123597599446,9.467691105280105,21.017670260796677,38.24237771985973,44.728629796570864,9.467691105280105,20.69682600570661,38.823851749167424,47.08736017305961,11.134458198152256,18.156955585244575,25.20640067938171,18.4158,39.26875238690908,41.290002351096625,0.01999999999999989,18.434988828753085,40.3893575294792,44.01286810143434,5.171245031614727,10.278397702722149,16.868869413758095,29.110900000000004,36.15302364848905,18.43499583951042,35.37495111475635,57.97956625279227,60.53794165923467,17.743692968058337,19.00491812605688,22.53278317690411,24.6504,39.285948605761426,56.82727625963842,69.43960759226493,71.00444795889467,41.77970776115055,44.87343908741402,48.77216946012489,41.30312744945623,57.02904161081783,68.13681107165836,61.59308796721898,44.67067708563096,45.187044784052596,46.72216294738852,18.4158,40.37183064057037,43.99757044935142,5.171245031614728,10.278453663090565,16.868939624957143,29.110900000000004,36.166350373890666,17.720897055528596,19.270726672687424,22.999988566645158,24.6504,42.541922402046104,45.8286444975318,49.879351365371306,46.90036858789089,47.39403219338382,48.86155510263934,7.080320000000002,14.159888058654733,7.08031
Cond_BA/StudySeq14,8.61716,17.22484091632429,25.839433198063038,34.14102870766211,40.038677790836516,33.11384693877319,40.681318255702465,34.14135233162842,40.111736413391945,33.62037770899664,43.74250645574819,36.93159536649552,43.89091121777954,50.88360874668237,8.61717,17.230852265651322,25.721648702712752,32.691463642395576,31.73943779779853,39.94735701492254,25.721807430982068,32.51207225740032,31.72899273480728,42.81644441161335,28.339489212315055,35.325195471963085,42.3421796234626,8.61717,17.31846074652976,25.98847075881262,32.40016384190506,40.46367302405654,17.318478433048917,25.650466375267044,32.19948810567222,43.24587269260627,19.72548393388562,26.725665015454506,33.7590201357483,9.467691105280105,20.612821487004663,35.11911640779932,42.77240461505672,9.46769110528011,20.341716944868033,35.04987565933919,45.49811116960731,11.134458198152261,18.177922194279972,25.241633128197726,18.4158,38.552512779987765,43.06707755504067,0.02000000000000009,18.435103193830024,38.83907147585642,45.98643277569987,5.1712450316147285,10.36289202049886,16.980323915953466,29.110900000000008,39.97648655423073,18.43514419372195,35.62112453918201,55.17494262563416,61.668989086891244,17.85228337476507,19.46574104619798,23.227649215395836,24.650399999999998,38.5684632780644,54.959277846911874,61.79422279724471,65.58115870026107,40.87369637768577,45.35927337588313,50.44172954656651,43.078728228807755,58.19997576056102,61.875206601566035,57.99136766887058,47.164903747898336,50.44565151166854,54.46258605010897,18.4158,38.82334971622371,45.97348726313685,5.171245031614728,10.362926337048975,16.980359297537476,29.110900000000008,40.898067150519125,17.83644333070043,19.672543285459703,23.577698459148834,24.650399999999998,41.00994570089251,45.63925809251578,50.823925497249114,49.71270112031909,52.867999256103616,56.71748553241174,7.080320000000002,14.160403644367737,7.08031
Cond_BA/StudySeq15,8.61716,17.223640200419663,25.83829431652131,34.113477655382106,40.25357709132708,34.334585182295775,43.82054079929708,34.113742004512766,40.38614149585072,33.89793835816251,43.28576289599281,36.9255387911918,43.85243099469022,50.82389436654449,8.617170000000002,17.23114829147377,25.70483606476618,32.885498056826485,32.77123258440475,43.60433702169903,25.704942622038615,32.77253613601348,31.946912737014774,42.87404339959223,28.33701247341018,35.29625660535,42.297575879921084,8.617170000000002,17.307663007595583,26.141443256218633,33.16204431325991,44.45507852715053,17.30764235523179,25.876293080838206,32.32140305563136,43.87191200629667,19.723334564471934,26.701293226418517,33.72348979817753,9.467691105280105,20.692584957865673,35.58232942491474,46.84664959211293,9.467691105280105,20.495302550350164,35.08555582896262,46.73134023714298,11.13445819815226,18.165148046413297,25.224277694087125,18.4158,38.71400791593735,47.32894475264235,0.01999999999999999,18.435058997234965,38.69638966425405,47.69754355820702,5.171245031614728,10.294038618822931,16.9007244452832,29.110900000000004,42.927777519129044,18.435107579760082,35.54149443664193,55.26736073796204,63.152696104298776,17.814878849429267,19.363360109341908,23.064331558793313,24.6504,38.73018622821835,55.36355455697483,62.505440982871086,65.71351364046802,41.00236813543128,45.26778789950671,50.151662290587616,47.34136113752351,62.78870710263425,66.05725580896019,61.027338538280254,51.16850598592756,54.25836854234148,58.050725662543925,18.4158,38.6804299218384,47.68514978471324,5.1712450316147285,10.294055485319964,16.900770097250753,29.110900000000004,43.47542423507925,17.773048952018687,19.471348102935632,23.31007022092838,24.6504,40.9043789391344,45.42324842434076,50.54389497293036,51.612766695068835,55.03272087535404,59.12527767399741,7.080320000000001,14.16036975862073,7.08031
Cond_BA/StudySeq16,8.617160000000002,17.2241370607053,25.838738829402008,34.12563355756436,40.11287056422027,33.17476717494474,42.29482028347325,34.125861322789696,40.00135566319377,31.80292389100457,39.27877097301116,36.9286271410118,43.87805373527832,50.860876814434654,8.617170000000002,17.230972642336024,25.711753888782976,32.74444686792579,31.738477602601602,42.197228600829966,25.711825011109056,32.404089696662055,30.09318401540183,40.204800728563946,28.338158579571036,35.31596261676475,42.32527492796408,8.617170000000002,17.31142534472653,26.005643789422127,32.366960315761816,43.253574106444006,17.311379799586224,25.557447607351705,30.940345638729823,42.62747317605118,19.724032305482154,26.717645672890146,33.74508843425564,9.467691105280107,20.57338799821737,35.03722490523007,45.89307220385322,9.467691105280107,20.273888409575225,34.17438376085266,46.74361407913207,11.13445819815226,18.174460361125693,25.23528373789766,18.4158,38.70039500899387,46.803036469374476,0.019999999999999987,18.435028090641282,38.74168927969766,49.39128140874682,5.171245031614727,10.345429591523017,16.955446802520395,29.110900000000004,42.191985147698006,18.435078960620327,35.49081137762376,54.50330084377203,64.38887100133199,17.797018373427772,19.42600577393057,23.205833584241987,24.6504,38.71627068990324,54.83296076949792,60.73451935969366,65.23115892449232,40.82759590771471,45.3494063393588,50.45504848584836,46.81563310756344,62.21100683197087,65.67872830924414,62.08343638663645,50.58785373797253,53.98110202103335,58.03706210113982,18.4158,38.72643949376446,49.379116070267756,5.171245031614727,10.345448157572315,16.955458477776784,29.110900000000004,44.732003410139264,17.777297557721493,19.63419597480448,23.555328387680465,24.6504,40.6224276365889,45.557747329545506,50.983884589149184,53.08877357405942,57.42276332573295,62.247661630538325,7.080320000000002,14.160164783237414,7.080310000000002
Cond_BA/StudySeq17,8.61716,17.223932104043786,25.83839143697781,34.13995310177796,39.809567466560054,32.987203201414644,41.9789159622164,34.14023621669071,40.646963706128076,39.28430260319713,49.75534084446897,36.93048592197354,43.86223626282985,50.831290809108395,8.617170000000002,17.23076500123415,25.72607865436631,32.465221853158646,31.703204736300528,42.484216986922014,25.7262083592594,32.99728856694632,36.68297800316037,48.1059982587842,28.339856537804337,35.30166335074546,42.29948515999049,8.617170000000002,17.323056675594263,25.790535810532496,32.52758340182258,44.175662011779664,17.32304253378788,26.035087723054886,36.08105165815107,47.568485482152646,19.72609101979144,26.704181475316116,33.72188074747303,9.467691105280105,20.453406907009054,35.34448130553421,47.37293919501841,9.467691105280105,20.54565076543681,37.68107464765685,48.63933221663722,11.13445819815226,18.162829399720554,25.218265601209094,18.4158,39.29475297384936,48.94939978512781,0.020000000000000087,18.434875629955883,40.12736136127278,48.01710460625865,5.1712450316147285,10.291608069596604,16.887048654113478,29.110900000000008,43.54419733397869,18.43512762502639,35.400694761099764,56.96187335902698,63.78517180042428,17.851247020514705,19.68574434568276,23.6134105508356,24.6504,39.31071811852149,55.59450044151344,66.37755129552288,71.36671434425855,41.30220213542103,45.99261182227098,51.24240258464869,48.96236780635104,64.71749181440956,70.17970388248042,67.43027600334058,52.70198112484087,56.44189944132534,60.78175810058287,18.4158,40.11038529066751,48.0032990513714,5.171245031614728,10.291420550114347,16.88678739673379,29.110900000000008,41.73733605995597,17.628377024312247,19.143269834005658,22.834539068863982,24.6504,41.996771190122004,45.56702833930597,49.820306127943525,51.183621906097784,53.120638665578284,55.77163532049798,7.08032,14.160340208403229,7.08031
Cond_BA/StudySeq18,8.617160000000002,17.22511352483822,25.83992613352546,34.16668239701539,40.100275073825614,32.07722383859931,40.25046304228179,34.16696995272427,40.12253727516717,33.083628452285126,41.76380992620561,36.93725203348812,43.902101844642104,50.89935571834577,8.61717,17.230324225987804,25.739932336902832,32.73204850033452,30.7665951168432,39.259424085824286,25.74007008754772,32.51832182498955,31.231016478790547,40.23813406552537,28.342129137631186,35.33123861557779,42.35081236111979,8.61717,17.32767258021691,26.011429056625122,31.62175431274769,39.60480603693971,17.327680334101697,25.64689573841267,31.798549927425494,40.17296699132926,19.727222891118895,26.728517908858382,33.76268204626927,9.467691105280108,20.614297101160172,34.558100343121126,41.80146957489876,9.467691105280105,20.30974300514885,34.73467271563691,42.0925849205205,11.134458198152258,18.177514715810137,25.240997649528964,18.415800000000004,38.54187286349945,42.23548696015115,0.020000000000000007,18.435014584720854,38.860890836192986,42.453958514168505,5.171245031614728,10.362902645729092,16.981571613972445,29.110900000000004,38.060189336194796,18.435122940957502,35.51492292668659,54.94400211016815,58.2676697961638,17.83039562416583,19.463366753416558,23.25540363002773,24.6504,38.55759093312854,54.57891459878682,60.790004836207856,63.14424036997255,40.650415541138656,45.37046652847764,50.6508140613371,42.24814738017272,57.91325052299611,62.33371981270463,55.504180825040635,46.15549126880749,49.46441994739488,53.51840958791045,18.415800000000004,38.84530460198125,42.440681877711945,5.171245031614728,10.362882472079574,16.98151806125075,29.110900000000004,37.473228664768705,17.763347603125514,19.57157246484036,23.449834142844683,24.650400000000005,40.84329602958072,45.56329826415696,50.80636265626704,46.09935339212645,49.20736303130691,53.049448661597324,7.080320000000001,14.160165923810897,7.08031
Cond_BA/StudySeq19,8.617160000000002,17.224699034537675,25.838902577130224,34.131943098547765,39.520198803609524,30.002813958486907,36.82552518144862,34.13227037016972,40.03270657731711,31.82825928100553,38.96787356314013,36.929334504741874,43.90256825508654,50.91105120948291,8.617170000000002,17.23074571753927,25.71501366076684,32.21809530074276,29.058960157996573,38.97008927369919,25.715169189791673,32.424390922492144,30.094416650046817,39.15112906243222,28.338280144626452,35.33597386286767,42.36544092509342,8.617170000000002,17.314221132378655,25.59573832679899,30.427373367736728,42.27876016044201,17.314225716595665,25.557516035642713,30.89647440443272,40.86815512082912,19.72466707549827,26.735480103020432,33.778576289268834,9.467691105280105,20.355269898819277,33.84505662522229,46.8986389782489,9.467691105280105,20.260054612892173,34.12030469725105,44.423819507218674,11.134458198152258,18.18462879950718,25.25282577023825,18.415799999999997,38.513644337240564,50.11471594435647,0.020000000000000042,18.43504432851373,38.56752121531272,46.338271757833326,5.171245031614728,10.404679317218772,17.04508474954547,29.110900000000008,45.72765193951007,18.43519192279506,35.60704523261455,54.21251897597236,61.040784212564176,17.927994613461237,19.804577518124187,23.75039755346303,24.650399999999998,38.5286993183624,53.971343114804064,58.61718217872162,61.95185252984328,40.51889190815171,45.59406630553302,51.15960336149837,50.1261156027685,64.36742327657879,63.02053826757073,58.25980423255924,53.82337579557958,58.552126922449354,63.75604726011491,18.415799999999997,38.55228566524329,46.326460506487365,5.171245031614728,10.404607464816197,17.044971158669988,29.110900000000008,42.4214132736522,17.794159714734384,19.621084374640056,23.509659017880583,24.650399999999998,40.568585242668014,45.46959356195057,50.868993056152306,50.185615300244116,54.234046526619004,58.860056626622885,7.080320000000001,14.160034676322924,7.080310000000001
Cond_BA/StudySeq20,8.61716,17.22505030089023,25.839559122368613,34.15132061320951,39.743237576561505,31.743188304460354,38.21114662432191,34.151637621935,40.147154566994416,33.6070400407272,42.94688083686043,36.93348564732637,43.89520081983513,50.88847028333177,8.617170000000002,17.230583366113922,25.7290453975265,32.409180429434414,30.558444699965783,37.962729004000174,25.729202282579536,32.5322097802292,31.68302546908106,41.538197550569656,28.340253882660434,35.32715797278347,42.34366855055279,8.61717,17.322799893232467,25.74686158231177,31.574787042877432,39.094884704685015,17.32281152394295,25.64596684653208,32.15312203061114,41.574120990967145,19.726157837567182,26.72646333399474,33.7585771816514,9.467691105280107,20.441655504265047,34.62430309942614,41.99948648785718,9.467691105280107,20.299561162504528,34.9880620358062,43.544900880350326,11.13445819815226,18.17744054994401,25.23982402752286,18.4158,38.86292959727274,43.22786719390446,0.01999999999999993,18.434993365124612,39.022256098776495,43.960462916461836,5.171245031614727,10.36249239426112,16.979060978483197,29.110900000000008,39.231737196866305,18.435143061179552,35.51270177635351,54.99578255577851,59.764898568215024,17.871171202834656,19.677632254236556,23.589952764400806,24.650399999999998,38.87845905511129,54.658006694310494,61.04134452413662,65.01923918701338,40.8554091230913,45.688990195730895,51.05980712263007,43.24002718069745,58.52941278298357,62.00047347005519,57.4414193956304,47.14946972360708,50.91598762958217,55.34978326487538,18.4158,39.0065617549345,43.9469793054117,5.1712450316147285,10.362394343658954,16.978902089925885,29.110900000000008,38.56576294429513,17.74533847833053,19.51755515586442,23.366863698775656,24.650399999999998,40.97279813425504,45.59918178239553,50.757521388212695,47.54603658598718,50.599998134457195,54.35877639492935,7.080320000000001,14.16003723933625,7.08031
Cond_BA/StudySeq21,8.61716,17.224964866044175,25.839898086117802,34.13356653603701,39.596517480936946,32.849794861813244,42.3083273679119,34.13390911581726,39.9955091438038,36.020508919972116,49.767206587480516,36.92915456311841,43.90857504161389,50.933873553830715,8.61717,17.233036566948428,25.728460005122994,32.248017291217614,31.51248861706428,41.667204014324476,25.728684524422178,32.428429586246715,33.977784221175185,47.5832633304706,28.34111165633339,35.34572705242841,42.38971724378356,8.61717,17.346234092970594,25.604480171167047,32.289790665200904,42.29646517214928,17.34633285528651,25.581278088608595,34.04535089879168,46.610401854482554,19.730031615224995,26.749285373781635,33.80509661698058,9.467691105280107,20.3891928561032,35.123683627743134,44.57088840489031,9.467691105280107,20.248238180626196,36.32037978125027,47.334937975839416,11.134458198152258,18.18637382990891,25.25933751920634,18.415800000000004,38.53572677036486,44.86974081000381,0.01999999999999999,18.43489922223817,39.471434226600344,46.598353061373594,5.171245031614728,10.426247606128218,17.098606969984267,29.11090000000001,41.15793418530867,18.435079362839254,35.37004411013816,55.74578955050716,62.95693356345708,17.888462851642643,19.67909756116959,23.56376912688327,24.650399999999998,38.55131544149288,54.48366169308112,62.22219659905804,69.19439652017692,40.90774146739654,45.43885046492199,50.59047613940227,44.88154572987694,59.900611953655975,63.995338350250016,62.957062248449894,48.85565559590142,52.14573318619915,56.234011885159795,18.415800000000008,39.45525289802277,46.58362892938629,5.171245031614728,10.426259447462586,17.098608223150602,29.11090000000001,39.54521542080892,17.78758724983467,19.639394942619628,23.554426408345215,24.650399999999998,41.63057285021214,45.9237749730802,50.85802136372475,49.90859985652155,52.26263812402311,55.49414665325314,7.080320000000002,14.159453649926835,7.080310000000001
Cond_BA/StudySeq22,8.617160000000002,17.22631186733638,25.84222852902563,34.17275936513892,40.47271683398074,31.543631596564477,39.20367583456832,34.17315488445698,41.06785525173352,34.005108302452285,45.99780059148565,36.9391324288719,43.924237422091466,50.9377449495762,8.61717,17.232797520999757,25.750781822944138,33.02682199675139,30.05412102077814,38.676719870755186,25.751052009574185,33.370968324805794,31.688840597461024,44.08503767368576,28.345007319398714,35.3523319030837,42.385289119495795,8.61717,17.35446170647449,26.221117001775223,30.83586292175942,39.52289610229805,17.35459891710958,26.31533532327084,31.739603774558937,43.49143605603902,19.731634015273777,26.751552225862334,33.7974405956428,9.467691105280105,20.71340385176101,33.78715654267908,42.098773833446906,9.467691105280107,20.578532644990155,34.11892254254132,44.613086701875616,11.13445819815226,18.18652598943543,25.254285133550738,18.415799999999997,37.74764716418602,42.96917505876883,0.02000000000000004,18.43455004823404,37.91922960889883,44.538850039143,5.171245031614727,10.419401171210858,17.05405657456322,29.110900000000008,40.0543986290045,18.434864083898773,34.86310387753999,54.05534392272896,60.97405202241903,17.59041933890768,19.064542850050408,22.789367234553332,24.6504,37.763359662908314,54.03401326737428,60.19509176759454,66.89207323701294,39.83882582148676,44.580637081737784,49.900704058151724,42.98124363433606,58.785276130505274,61.81548387653958,60.59439743352851,46.841787434407166,50.42090317756542,54.70810486902651,18.4158,37.90352504810271,44.52443184433459,5.171245031614727,10.4193724875088,17.053966850384903,29.110900000000008,38.73468962578028,17.381093406808535,18.837062464677096,22.495773958479255,24.6504,39.74778519077362,44.23549676066493,49.28022410019292,47.720137344966766,50.342484484933095,53.69628200008727,7.080320000000003,14.16016596185712,7.080310000000001
Cond_BA/StudySeq23,8.61716,17.225233080333147,25.841437136978602,34.160306859165196,40.68646102888597,32.16348094050307,41.00540419706675,34.160574715735336,40.77313843096081,31.112660403111757,41.889684028178834,36.93735306371377,43.895854432521695,50.894123999501446,8.61717,17.232977713806275,25.74538660950027,33.20131290965349,30.4969651962396,39.725227240216725,25.74555719889881,33.120754909843136,29.221096567831605,40.06986747406937,28.34496990819746,35.33058150973351,42.352526008635856,8.61717,17.35015786512115,26.340141636858704,31.03025764023094,39.76257389803474,17.35023422868444,26.12786607753136,29.849013954607614,39.71582580394097,19.731065708284365,26.73244751525106,33.770588305582294,9.467691105280105,20.755952164095614,33.76812974260825,41.636606955462874,9.467691105280105,20.487306277523565,32.893072585648945,41.334735280589754,11.13445819815226,18.17559800727411,25.24056191977675,18.4158,37.275270487140055,41.55601395774378,0.020000000000000004,18.434654925819082,37.26474077103025,41.48014053662503,5.171245031614728,10.35097300150726,16.977324332140054,29.110900000000008,39.41374045054314,18.434815532696483,34.89939545482454,53.3219916005562,57.9089991494991,17.546511581392497,18.957415567120496,22.637978728127774,24.6504,37.29102346899645,53.71179464027578,58.04341598211677,61.40445357607951,39.58038034228906,44.11423074145626,49.27194107366457,41.56784176738295,57.3055883966663,59.851411444355655,53.66448324302655,45.61026825638632,48.65971912851974,52.52503752315539,18.4158,37.249510713697525,41.46665229915687,5.171245031614727,10.350984820061806,16.977291604373942,29.110900000000008,37.69069283307319,17.440318683064824,19.02226795473148,22.765464360716457,24.6504,39.28471717008191,44.18317454048551,49.584070834469465,45.2069048909923,48.270859755832824,52.11677179496594,7.080320000000002,14.160175767061316,7.080309999999999
