,Mean_Appropriateness_Score
Cond_SD/StudySeq185,42.875
Cond_SD/StudySeq186,54.73913043478261
Cond_SD/StudySeq187,42.833333333333336
Cond_SD/StudySeq188,39.03448275862069
Cond_SD/StudySeq189,48.11538461538461
Cond_SD/StudySeq190,59.833333333333336
Cond_SD/StudySeq191,48.34782608695652
Cond_SD/StudySeq192,39.16
Cond_SD/StudySeq193,43.77777777777778
Cond_SD/StudySeq194,44.407407407407405
Cond_SD/StudySeq195,30.045454545454547
Cond_SD/StudySeq196,46.083333333333336
Cond_SD/StudySeq197,46.333333333333336
Cond_SD/StudySeq198,48.92307692307692
Cond_SD/StudySeq199,44.375
Cond_SD/StudySeq200,34.56
Cond_SD/StudySeq201,51.0
Cond_SD/StudySeq202,45.19230769230769
Cond_SD/StudySeq203,51.0
Cond_SD/StudySeq204,56.53846153846154
Cond_SD/StudySeq205,49.0
Cond_SD/StudySeq206,53.22222222222222
Cond_SD/StudySeq207,68.0909090909091
Cond_SD/StudySeq208,56.392857142857146
Cond_SD/StudySeq209,50.888888888888886
Cond_SD/StudySeq210,43.2
Cond_SD/StudySeq211,59.18518518518518
Cond_SD/StudySeq212,63.61538461538461
Cond_SD/StudySeq213,48.23333333333333
Cond_SD/StudySeq214,40.0
Cond_SD/StudySeq215,43.19230769230769
Cond_SD/StudySeq216,43.81481481481482
Cond_SD/StudySeq217,33.25
Cond_SD/StudySeq218,56.310344827586206
Cond_SD/StudySeq219,50.833333333333336
Cond_SD/StudySeq220,45.66666666666666
Cond_SD/StudySeq221,52.13793103448276
Cond_SD/StudySeq222,54.96153846153846
Cond_SD/StudySeq223,48.035714285714285
Cond_SD/StudySeq224,40.391304347826086
Cond_SD/StudySeq225,42.875
Cond_SD/StudySeq226,54.73913043478261
Cond_SD/StudySeq227,42.833333333333336
Cond_SD/StudySeq228,39.03448275862069
Cond_SD/StudySeq229,48.11538461538461
Cond_SD/StudySeq230,59.833333333333336
Cond_SD/StudySeq231,48.34782608695652
Cond_SD/StudySeq232,39.16
Cond_SD/StudySeq233,43.77777777777778
Cond_SD/StudySeq234,44.407407407407405
Cond_SD/StudySeq235,30.045454545454547
Cond_SD/StudySeq236,46.083333333333336
Cond_SD/StudySeq237,46.333333333333336
Cond_SD/StudySeq238,48.92307692307692
Cond_SD/StudySeq239,44.375
Cond_SD/StudySeq240,34.56
Cond_SD/StudySeq241,51.0
Cond_SD/StudySeq242,45.19230769230769
Cond_SD/StudySeq243,51.0
Cond_SD/StudySeq244,56.53846153846154
Cond_SD/StudySeq245,49.0
Cond_SD/StudySeq246,53.22222222222222
Cond_SD/StudySeq247,68.0909090909091
Cond_SD/StudySeq248,56.392857142857146
Cond_SD/StudySeq249,50.888888888888886
Cond_SD/StudySeq250,43.2
Cond_SD/StudySeq251,59.18518518518518
Cond_SD/StudySeq252,63.61538461538461
Cond_SD/StudySeq253,48.23333333333333
Cond_SD/StudySeq254,40.0
Cond_SD/StudySeq255,43.19230769230769
Cond_SD/StudySeq256,43.81481481481482
Cond_SD/StudySeq257,33.25
Cond_SD/StudySeq258,56.310344827586206
Cond_SD/StudySeq259,50.833333333333336
Cond_SD/StudySeq260,45.66666666666666
Cond_SD/StudySeq261,52.13793103448276
Cond_SD/StudySeq262,54.96153846153846
Cond_SD/StudySeq263,48.035714285714285
Cond_SD/StudySeq264,40.391304347826086
Cond_SD/StudySeq265,42.875
Cond_SD/StudySeq266,54.73913043478261
Cond_SD/StudySeq267,42.833333333333336
Cond_SD/StudySeq268,39.03448275862069
Cond_SD/StudySeq269,48.11538461538461
Cond_SD/StudySeq270,59.833333333333336
Cond_SD/StudySeq271,48.34782608695652
Cond_SD/StudySeq272,39.16
Cond_SD/StudySeq273,43.77777777777778
Cond_SD/StudySeq274,44.407407407407405
Cond_SD/StudySeq275,30.045454545454547
Cond_SD/StudySeq276,46.083333333333336
Cond_SD/StudySeq277,46.333333333333336
Cond_SD/StudySeq278,48.92307692307692
Cond_SD/StudySeq279,44.375
Cond_SD/StudySeq280,34.56
Cond_SD/StudySeq281,51.0
Cond_SD/StudySeq282,45.19230769230769
Cond_SD/StudySeq283,51.0
Cond_SD/StudySeq284,56.53846153846154
Cond_SD/StudySeq285,49.0
Cond_SD/StudySeq286,53.22222222222222
Cond_SD/StudySeq287,68.0909090909091
Cond_SD/StudySeq288,56.392857142857146
Cond_SD/StudySeq289,50.888888888888886
Cond_SD/StudySeq290,43.2
Cond_SD/StudySeq291,59.18518518518518
Cond_SD/StudySeq292,63.61538461538461
Cond_SD/StudySeq293,48.23333333333333
Cond_SD/StudySeq294,40.0
Cond_SD/StudySeq295,43.19230769230769
Cond_SD/StudySeq296,43.81481481481482
Cond_SD/StudySeq297,33.25
Cond_SD/StudySeq298,56.310344827586206
Cond_SD/StudySeq299,50.833333333333336
Cond_SD/StudySeq300,45.66666666666666
Cond_SD/StudySeq301,52.13793103448276
Cond_SD/StudySeq302,54.96153846153846
Cond_SD/StudySeq303,48.035714285714285
Cond_SD/StudySeq304,40.391304347826086
Cond_SD/StudySeq305,42.875
Cond_SD/StudySeq306,54.73913043478261
Cond_SD/StudySeq307,42.833333333333336
Cond_SD/StudySeq308,39.03448275862069
Cond_SD/StudySeq309,48.11538461538461
Cond_SD/StudySeq310,59.833333333333336
Cond_SD/StudySeq311,48.34782608695652
Cond_SD/StudySeq312,39.16
Cond_SD/StudySeq313,43.77777777777778
Cond_SD/StudySeq314,44.407407407407405
Cond_SD/StudySeq315,30.045454545454547
Cond_SD/StudySeq316,46.083333333333336
Cond_SD/StudySeq317,46.333333333333336
Cond_SD/StudySeq318,48.92307692307692
Cond_SD/StudySeq319,44.375
Cond_SD/StudySeq320,34.56
Cond_SD/StudySeq321,51.0
Cond_SD/StudySeq322,45.19230769230769
Cond_SD/StudySeq323,51.0
Cond_SD/StudySeq324,56.53846153846154
Cond_SD/StudySeq325,49.0
Cond_SD/StudySeq326,53.22222222222222
Cond_SD/StudySeq327,68.0909090909091
Cond_SD/StudySeq328,56.392857142857146
Cond_SD/StudySeq329,50.888888888888886
Cond_SD/StudySeq330,43.2
Cond_SD/StudySeq331,59.18518518518518
Cond_SD/StudySeq332,63.61538461538461
Cond_SD/StudySeq333,48.23333333333333
Cond_SD/StudySeq334,40.0
Cond_SD/StudySeq335,43.19230769230769
Cond_SD/StudySeq336,43.81481481481482
Cond_SD/StudySeq337,33.25
Cond_SD/StudySeq338,56.310344827586206
Cond_SD/StudySeq339,50.833333333333336
Cond_SD/StudySeq340,45.66666666666666
Cond_SD/StudySeq341,52.13793103448276
Cond_SD/StudySeq342,54.96153846153846
Cond_SD/StudySeq343,48.035714285714285
Cond_SD/StudySeq344,40.391304347826086
Cond_SD/StudySeq345,42.875
Cond_SD/StudySeq346,54.73913043478261
Cond_SD/StudySeq347,42.833333333333336
Cond_SD/StudySeq348,39.03448275862069
Cond_SD/StudySeq349,48.11538461538461
Cond_SD/StudySeq350,59.833333333333336
Cond_SD/StudySeq351,48.34782608695652
Cond_SD/StudySeq352,39.16
Cond_SD/StudySeq353,43.77777777777778
Cond_SD/StudySeq354,44.407407407407405
Cond_SD/StudySeq355,30.045454545454547
Cond_SD/StudySeq356,46.083333333333336
Cond_SD/StudySeq357,46.333333333333336
Cond_SD/StudySeq358,48.92307692307692
Cond_SD/StudySeq359,44.375
Cond_SD/StudySeq360,34.56
Cond_SD/StudySeq361,51.0
Cond_SD/StudySeq362,45.19230769230769
Cond_SD/StudySeq363,51.0
Cond_SD/StudySeq364,56.53846153846154
Cond_SD/StudySeq365,49.0
Cond_SD/StudySeq366,53.22222222222222
Cond_SD/StudySeq367,68.0909090909091
Cond_SD/StudySeq368,56.392857142857146
Cond_SD/StudySeq369,50.888888888888886
Cond_SD/StudySeq370,43.2
Cond_SD/StudySeq371,59.18518518518518
Cond_SD/StudySeq372,63.61538461538461
Cond_SD/StudySeq373,48.23333333333333
Cond_SD/StudySeq374,40.0
Cond_SD/StudySeq375,43.19230769230769
Cond_SD/StudySeq376,43.81481481481482
Cond_SD/StudySeq377,33.25
Cond_SD/StudySeq378,56.310344827586206
Cond_SD/StudySeq379,50.833333333333336
Cond_SD/StudySeq380,45.66666666666666
Cond_SD/StudySeq381,52.13793103448276
Cond_SD/StudySeq382,54.96153846153846
Cond_SD/StudySeq383,48.035714285714285
Cond_SD/StudySeq384,40.391304347826086
Cond_SD/StudySeq385,42.875
Cond_SD/StudySeq386,54.73913043478261
Cond_SD/StudySeq387,42.833333333333336
Cond_SD/StudySeq388,39.03448275862069
Cond_SD/StudySeq389,48.11538461538461
Cond_SD/StudySeq390,59.833333333333336
Cond_SD/StudySeq391,48.34782608695652
Cond_SD/StudySeq392,39.16
Cond_SD/StudySeq393,43.77777777777778
Cond_SD/StudySeq394,44.407407407407405
Cond_SD/StudySeq395,30.045454545454547
Cond_SD/StudySeq396,46.083333333333336
Cond_SD/StudySeq397,46.333333333333336
Cond_SD/StudySeq398,48.92307692307692
Cond_SD/StudySeq399,44.375
Cond_SD/StudySeq400,34.56
Cond_SD/StudySeq401,51.0
Cond_SD/StudySeq402,45.19230769230769
Cond_SD/StudySeq403,51.0
Cond_SD/StudySeq404,56.53846153846154
Cond_SD/StudySeq405,49.0
Cond_SD/StudySeq406,53.22222222222222
Cond_SD/StudySeq407,68.0909090909091
Cond_SD/StudySeq408,56.392857142857146
Cond_SD/StudySeq409,50.888888888888886
Cond_SD/StudySeq410,43.2
Cond_SD/StudySeq411,59.18518518518518
Cond_SD/StudySeq412,63.61538461538461
Cond_SD/StudySeq413,48.23333333333333
Cond_SD/StudySeq414,40.0
Cond_SD/StudySeq415,43.19230769230769
Cond_SD/StudySeq416,43.81481481481482
Cond_SD/StudySeq417,33.25
Cond_SD/StudySeq418,56.310344827586206
Cond_SD/StudySeq419,50.833333333333336
Cond_SD/StudySeq420,45.66666666666666
Cond_SD/StudySeq421,52.13793103448276
Cond_SD/StudySeq422,54.96153846153846
Cond_SD/StudySeq423,48.035714285714285
Cond_SD/StudySeq424,40.391304347826086
Cond_SD/StudySeq425,42.875
Cond_SD/StudySeq426,54.73913043478261
Cond_SD/StudySeq427,42.833333333333336
Cond_SD/StudySeq428,39.03448275862069
Cond_SD/StudySeq429,48.11538461538461
Cond_SD/StudySeq430,59.833333333333336
Cond_SD/StudySeq431,48.34782608695652
Cond_SD/StudySeq432,39.16
Cond_SD/StudySeq433,43.77777777777778
Cond_SD/StudySeq434,44.407407407407405
Cond_SD/StudySeq435,30.045454545454547
Cond_SD/StudySeq436,46.083333333333336
Cond_SD/StudySeq437,46.333333333333336
Cond_SD/StudySeq438,48.92307692307692
Cond_SD/StudySeq439,44.375
Cond_SD/StudySeq440,34.56
Cond_SD/StudySeq441,51.0
Cond_SD/StudySeq442,45.19230769230769
Cond_SD/StudySeq443,51.0
Cond_SD/StudySeq444,56.53846153846154
Cond_SD/StudySeq445,49.0
Cond_SD/StudySeq446,53.22222222222222
Cond_SD/StudySeq447,68.0909090909091
Cond_SD/StudySeq448,56.392857142857146
Cond_SD/StudySeq449,50.888888888888886
Cond_SD/StudySeq450,43.2
Cond_SD/StudySeq451,59.18518518518518
Cond_SD/StudySeq452,63.61538461538461
Cond_SD/StudySeq453,48.23333333333333
Cond_SD/StudySeq454,40.0
Cond_SD/StudySeq455,43.19230769230769
Cond_SD/StudySeq456,43.81481481481482
Cond_SD/StudySeq457,33.25
Cond_SD/StudySeq458,56.310344827586206
Cond_SD/StudySeq459,50.833333333333336
Cond_SD/StudySeq460,45.66666666666666
Cond_SD/StudySeq461,52.13793103448276
Cond_SD/StudySeq462,54.96153846153846
Cond_SD/StudySeq463,48.035714285714285
Cond_SD/StudySeq464,40.391304347826086
Cond_SD/StudySeq465,42.875
Cond_SD/StudySeq466,54.73913043478261
Cond_SD/StudySeq467,42.833333333333336
Cond_SD/StudySeq468,39.03448275862069
Cond_SD/StudySeq469,48.11538461538461
Cond_SD/StudySeq470,59.833333333333336
Cond_SD/StudySeq471,48.34782608695652
Cond_SD/StudySeq472,39.16
Cond_SD/StudySeq473,43.77777777777778
Cond_SD/StudySeq474,44.407407407407405
Cond_SD/StudySeq475,30.045454545454547
Cond_SD/StudySeq476,46.083333333333336
Cond_SD/StudySeq477,46.333333333333336
Cond_SD/StudySeq478,48.92307692307692
Cond_SD/StudySeq479,44.375
Cond_SD/StudySeq480,34.56
Cond_SD/StudySeq481,51.0
Cond_SD/StudySeq482,45.19230769230769
Cond_SD/StudySeq483,51.0
Cond_SD/StudySeq484,56.53846153846154
Cond_SD/StudySeq485,49.0
Cond_SD/StudySeq486,53.22222222222222
Cond_SD/StudySeq487,68.0909090909091
Cond_SD/StudySeq488,56.392857142857146
Cond_SD/StudySeq489,50.888888888888886
Cond_SD/StudySeq490,43.2
Cond_SD/StudySeq491,59.18518518518518
Cond_SD/StudySeq492,63.61538461538461
Cond_SD/StudySeq493,48.23333333333333
Cond_SD/StudySeq494,40.0
Cond_SD/StudySeq495,43.19230769230769
Cond_SD/StudySeq496,43.81481481481482
Cond_SD/StudySeq497,33.25
Cond_SD/StudySeq498,56.310344827586206
Cond_SD/StudySeq499,50.833333333333336
Cond_SD/StudySeq500,45.66666666666666
Cond_SD/StudySeq501,52.13793103448276
Cond_SD/StudySeq502,54.96153846153846
Cond_SD/StudySeq503,48.035714285714285
Cond_SD/StudySeq504,40.391304347826086
Cond_SD/StudySeq505,42.875
Cond_SD/StudySeq506,54.73913043478261
Cond_SD/StudySeq507,42.833333333333336
Cond_SD/StudySeq508,39.03448275862069
Cond_SD/StudySeq509,48.11538461538461
Cond_SD/StudySeq510,59.833333333333336
Cond_SD/StudySeq511,48.34782608695652
Cond_SD/StudySeq512,39.16
Cond_SD/StudySeq513,43.77777777777778
Cond_SD/StudySeq514,44.407407407407405
Cond_SD/StudySeq515,30.045454545454547
Cond_SD/StudySeq516,46.083333333333336
Cond_SD/StudySeq517,46.333333333333336
Cond_SD/StudySeq518,48.92307692307692
Cond_SD/StudySeq519,44.375
Cond_SD/StudySeq520,34.56
Cond_SD/StudySeq521,51.0
Cond_SD/StudySeq522,45.19230769230769
Cond_SD/StudySeq523,51.0
Cond_SD/StudySeq524,56.53846153846154
Cond_SD/StudySeq525,49.0
Cond_SD/StudySeq526,53.22222222222222
Cond_SD/StudySeq527,68.0909090909091
Cond_SD/StudySeq528,56.392857142857146
Cond_SD/StudySeq529,50.888888888888886
Cond_SD/StudySeq530,43.2
Cond_SD/StudySeq531,59.18518518518518
Cond_SD/StudySeq532,63.61538461538461
Cond_SD/StudySeq533,48.23333333333333
Cond_SD/StudySeq534,40.0
Cond_SD/StudySeq535,43.19230769230769
Cond_SD/StudySeq536,43.81481481481482
Cond_SD/StudySeq537,33.25
Cond_SD/StudySeq538,56.310344827586206
Cond_SD/StudySeq539,50.833333333333336
Cond_SD/StudySeq540,45.66666666666666
Cond_SD/StudySeq541,52.13793103448276
Cond_SD/StudySeq542,54.96153846153846
Cond_SD/StudySeq543,48.035714285714285
Cond_SD/StudySeq544,40.391304347826086
Cond_SD/StudySeq545,42.875
Cond_SD/StudySeq546,54.73913043478261
Cond_SD/StudySeq547,42.833333333333336
Cond_SD/StudySeq548,39.03448275862069
Cond_SD/StudySeq549,48.11538461538461
Cond_SD/StudySeq550,59.833333333333336
Cond_SD/StudySeq551,48.34782608695652
Cond_SD/StudySeq552,39.16
Cond_SD/StudySeq553,43.77777777777778
Cond_SD/StudySeq554,44.407407407407405
Cond_SD/StudySeq555,30.045454545454547
Cond_SD/StudySeq556,46.083333333333336
Cond_SD/StudySeq557,46.333333333333336
Cond_SD/StudySeq558,48.92307692307692
Cond_SD/StudySeq559,44.375
Cond_SD/StudySeq560,34.56
Cond_SD/StudySeq561,51.0
Cond_SD/StudySeq562,45.19230769230769
Cond_SD/StudySeq563,51.0
Cond_SD/StudySeq564,56.53846153846154
Cond_SD/StudySeq565,49.0
Cond_SD/StudySeq566,53.22222222222222
Cond_SD/StudySeq567,68.0909090909091
Cond_SD/StudySeq568,56.392857142857146
Cond_SD/StudySeq569,50.888888888888886
Cond_SD/StudySeq570,43.2
Cond_SD/StudySeq571,59.18518518518518
Cond_SD/StudySeq572,63.61538461538461
Cond_SD/StudySeq573,48.23333333333333
Cond_SD/StudySeq574,40.0
Cond_SD/StudySeq575,43.19230769230769
Cond_SD/StudySeq576,43.81481481481482
Cond_SD/StudySeq577,33.25
Cond_SD/StudySeq578,56.310344827586206
Cond_SD/StudySeq579,50.833333333333336
Cond_SD/StudySeq580,45.66666666666666
Cond_SD/StudySeq581,52.13793103448276
Cond_SD/StudySeq582,54.96153846153846
Cond_SD/StudySeq583,48.035714285714285
Cond_SD/StudySeq584,40.391304347826086
Cond_SD/StudySeq585,42.875
Cond_SD/StudySeq586,54.73913043478261
Cond_SD/StudySeq587,42.833333333333336
Cond_SD/StudySeq588,39.03448275862069
Cond_SD/StudySeq589,48.11538461538461
Cond_SD/StudySeq590,59.833333333333336
Cond_SD/StudySeq591,48.34782608695652
Cond_SD/StudySeq592,39.16
Cond_SD/StudySeq593,43.77777777777778
Cond_SD/StudySeq594,44.407407407407405
Cond_SD/StudySeq595,30.045454545454547
Cond_SD/StudySeq596,46.083333333333336
Cond_SD/StudySeq597,46.333333333333336
Cond_SD/StudySeq598,48.92307692307692
Cond_SD/StudySeq599,44.375
Cond_SD/StudySeq600,34.56
Cond_SD/StudySeq601,51.0
Cond_SD/StudySeq602,45.19230769230769
Cond_SD/StudySeq603,51.0
Cond_SD/StudySeq604,56.53846153846154
Cond_SD/StudySeq605,49.0
Cond_SD/StudySeq606,53.22222222222222
Cond_SD/StudySeq607,68.0909090909091
Cond_SD/StudySeq608,56.392857142857146
Cond_SD/StudySeq609,50.888888888888886
Cond_SD/StudySeq610,43.2
Cond_SD/StudySeq611,59.18518518518518
Cond_SD/StudySeq612,63.61538461538461
Cond_SD/StudySeq613,48.23333333333333
Cond_SD/StudySeq614,40.0
Cond_SD/StudySeq615,43.19230769230769
Cond_SD/StudySeq616,43.81481481481482
Cond_SD/StudySeq617,33.25
Cond_SD/StudySeq618,56.310344827586206
Cond_SD/StudySeq619,50.833333333333336
Cond_SD/StudySeq620,45.66666666666666
Cond_SD/StudySeq621,52.13793103448276
Cond_SD/StudySeq622,54.96153846153846
Cond_SD/StudySeq623,48.035714285714285
Cond_SD/StudySeq624,40.391304347826086
Cond_SD/StudySeq625,42.875
Cond_SD/StudySeq626,54.73913043478261
Cond_SD/StudySeq627,42.833333333333336
Cond_SD/StudySeq628,39.03448275862069
Cond_SD/StudySeq629,48.11538461538461
Cond_SD/StudySeq630,59.833333333333336
Cond_SD/StudySeq631,48.34782608695652
Cond_SD/StudySeq632,39.16
Cond_SD/StudySeq633,43.77777777777778
Cond_SD/StudySeq634,44.407407407407405
Cond_SD/StudySeq635,30.045454545454547
Cond_SD/StudySeq636,46.083333333333336
Cond_SD/StudySeq637,46.333333333333336
Cond_SD/StudySeq638,48.92307692307692
Cond_SD/StudySeq639,44.375
Cond_SD/StudySeq640,34.56
Cond_SD/StudySeq641,51.0
Cond_SD/StudySeq642,45.19230769230769
Cond_SD/StudySeq643,51.0
Cond_SD/StudySeq644,56.53846153846154
Cond_SD/StudySeq645,49.0
Cond_SD/StudySeq646,53.22222222222222
Cond_SD/StudySeq647,68.0909090909091
Cond_SD/StudySeq648,56.392857142857146
Cond_SD/StudySeq649,50.888888888888886
Cond_SD/StudySeq650,43.2
Cond_SD/StudySeq651,59.18518518518518
Cond_SD/StudySeq652,63.61538461538461
Cond_SD/StudySeq653,48.23333333333333
Cond_SD/StudySeq654,40.0
Cond_SD/StudySeq655,43.19230769230769
Cond_SD/StudySeq656,43.81481481481482
Cond_SD/StudySeq657,33.25
Cond_SD/StudySeq658,56.310344827586206
Cond_SD/StudySeq659,50.833333333333336
Cond_SD/StudySeq660,45.66666666666666
Cond_SD/StudySeq661,52.13793103448276
Cond_SD/StudySeq662,54.96153846153846
Cond_SD/StudySeq663,48.035714285714285
Cond_SD/StudySeq664,40.391304347826086
Cond_SD/StudySeq665,42.875
Cond_SD/StudySeq666,54.73913043478261
Cond_SD/StudySeq667,42.833333333333336
Cond_SD/StudySeq668,39.03448275862069
Cond_SD/StudySeq669,48.11538461538461
Cond_SD/StudySeq670,59.833333333333336
Cond_SD/StudySeq671,48.34782608695652
Cond_SD/StudySeq672,39.16
Cond_SD/StudySeq673,43.77777777777778
Cond_SD/StudySeq674,44.407407407407405
Cond_SD/StudySeq675,30.045454545454547
Cond_SD/StudySeq676,46.083333333333336
Cond_SD/StudySeq677,46.333333333333336
Cond_SD/StudySeq678,48.92307692307692
Cond_SD/StudySeq679,44.375
Cond_SD/StudySeq680,34.56
Cond_SD/StudySeq681,51.0
Cond_SD/StudySeq682,45.19230769230769
Cond_SD/StudySeq683,51.0
Cond_SD/StudySeq684,56.53846153846154
Cond_SD/StudySeq685,49.0
Cond_SD/StudySeq686,53.22222222222222
Cond_SD/StudySeq687,68.0909090909091
Cond_SD/StudySeq688,56.392857142857146
Cond_SD/StudySeq689,50.888888888888886
Cond_SD/StudySeq690,43.2
Cond_SD/StudySeq691,59.18518518518518
Cond_SD/StudySeq692,63.61538461538461
Cond_SD/StudySeq693,48.23333333333333
Cond_SD/StudySeq694,40.0
Cond_SD/StudySeq695,43.19230769230769
Cond_SD/StudySeq696,43.81481481481482
Cond_SD/StudySeq697,33.25
Cond_SD/StudySeq698,56.310344827586206
Cond_SD/StudySeq699,50.833333333333336
Cond_SD/StudySeq700,45.66666666666666
Cond_SD/StudySeq701,52.13793103448276
Cond_SD/StudySeq702,54.96153846153846
Cond_SD/StudySeq703,48.035714285714285
Cond_SD/StudySeq704,40.391304347826086
Cond_SD/StudySeq705,42.875
Cond_SD/StudySeq706,54.73913043478261
Cond_SD/StudySeq707,42.833333333333336
Cond_SD/StudySeq708,39.03448275862069
Cond_SD/StudySeq709,48.11538461538461
Cond_SD/StudySeq710,59.833333333333336
Cond_SD/StudySeq711,48.34782608695652
Cond_SD/StudySeq712,39.16
Cond_SD/StudySeq713,43.77777777777778
Cond_SD/StudySeq714,44.407407407407405
Cond_SD/StudySeq715,30.045454545454547
Cond_SD/StudySeq716,46.083333333333336
Cond_SD/StudySeq717,46.333333333333336
Cond_SD/StudySeq718,48.92307692307692
Cond_SD/StudySeq719,44.375
Cond_SD/StudySeq720,34.56
Cond_SD/StudySeq721,51.0
Cond_SD/StudySeq722,45.19230769230769
Cond_SD/StudySeq723,51.0
Cond_SD/StudySeq724,56.53846153846154
Cond_SD/StudySeq725,49.0
Cond_SD/StudySeq726,53.22222222222222
Cond_SD/StudySeq727,68.0909090909091
Cond_SD/StudySeq728,56.392857142857146
Cond_SD/StudySeq729,50.888888888888886
Cond_SD/StudySeq730,43.2
Cond_SD/StudySeq731,59.18518518518518
Cond_SD/StudySeq732,63.61538461538461
Cond_SD/StudySeq733,48.23333333333333
Cond_SD/StudySeq734,40.0
Cond_SD/StudySeq735,43.19230769230769
Cond_SD/StudySeq736,43.81481481481482
Cond_SD/StudySeq737,33.25
Cond_SD/StudySeq738,56.310344827586206
Cond_SD/StudySeq739,50.833333333333336
Cond_SD/StudySeq740,45.66666666666666
Cond_SD/StudySeq741,52.13793103448276
Cond_SD/StudySeq742,54.96153846153846
Cond_SD/StudySeq743,48.035714285714285
Cond_SD/StudySeq744,40.391304347826086
Cond_SD/StudySeq745,42.875
Cond_SD/StudySeq746,54.73913043478261
Cond_SD/StudySeq747,42.833333333333336
Cond_SD/StudySeq748,39.03448275862069
Cond_SD/StudySeq749,48.11538461538461
Cond_SD/StudySeq750,59.833333333333336
Cond_SD/StudySeq751,48.34782608695652
Cond_SD/StudySeq752,39.16
Cond_SD/StudySeq753,43.77777777777778
Cond_SD/StudySeq754,44.407407407407405
Cond_SD/StudySeq755,30.045454545454547
Cond_SD/StudySeq756,46.083333333333336
Cond_SD/StudySeq757,46.333333333333336
Cond_SD/StudySeq758,48.92307692307692
Cond_SD/StudySeq759,44.375
Cond_SD/StudySeq760,34.56
Cond_SD/StudySeq761,51.0
Cond_SD/StudySeq762,45.19230769230769
Cond_SD/StudySeq763,51.0
Cond_SD/StudySeq764,56.53846153846154
Cond_SD/StudySeq765,49.0
Cond_SD/StudySeq766,53.22222222222222
Cond_SD/StudySeq767,68.0909090909091
Cond_SD/StudySeq768,56.392857142857146
Cond_SD/StudySeq769,50.888888888888886
Cond_SD/StudySeq770,43.2
Cond_SD/StudySeq771,59.18518518518518
Cond_SD/StudySeq772,63.61538461538461
Cond_SD/StudySeq773,48.23333333333333
Cond_SD/StudySeq774,40.0
Cond_SD/StudySeq775,43.19230769230769
Cond_SD/StudySeq776,43.81481481481482
Cond_SD/StudySeq777,33.25
Cond_SD/StudySeq778,56.310344827586206
Cond_SD/StudySeq779,50.833333333333336
Cond_SD/StudySeq780,45.66666666666666
Cond_SD/StudySeq781,52.13793103448276
Cond_SD/StudySeq782,54.96153846153846
Cond_SD/StudySeq783,48.035714285714285
Cond_SD/StudySeq784,40.391304347826086
Cond_SD/StudySeq785,42.875
Cond_SD/StudySeq786,54.73913043478261
Cond_SD/StudySeq787,42.833333333333336
Cond_SD/StudySeq788,39.03448275862069
Cond_SD/StudySeq789,48.11538461538461
Cond_SD/StudySeq790,59.833333333333336
Cond_SD/StudySeq791,48.34782608695652
Cond_SD/StudySeq792,39.16
Cond_SD/StudySeq793,43.77777777777778
Cond_SD/StudySeq794,44.407407407407405
Cond_SD/StudySeq795,30.045454545454547
Cond_SD/StudySeq796,46.083333333333336
Cond_SD/StudySeq797,46.333333333333336
Cond_SD/StudySeq798,48.92307692307692
Cond_SD/StudySeq799,44.375
Cond_SD/StudySeq800,34.56
Cond_SE/StudySeq1,47.130434782608695
Cond_SE/StudySeq2,52.56521739130435
Cond_SE/StudySeq3,35.61904761904762
Cond_SE/StudySeq4,50.07692307692308
Cond_SE/StudySeq5,50.66666666666666
Cond_SE/StudySeq6,38.51851851851852
Cond_SE/StudySeq7,41.44444444444444
Cond_SE/StudySeq8,39.44827586206897
Cond_SE/StudySeq9,40.56
Cond_SE/StudySeq10,41.04
Cond_SE/StudySeq11,55.11538461538461
Cond_SE/StudySeq12,47.71428571428572
Cond_SE/StudySeq13,52.44444444444444
Cond_SE/StudySeq14,48.44444444444444
Cond_SE/StudySeq15,49.07142857142857
Cond_SE/StudySeq16,54.44827586206897
Cond_SE/StudySeq17,48.19230769230769
Cond_SE/StudySeq18,46.93103448275862
Cond_SE/StudySeq19,43.92
Cond_SE/StudySeq20,45.22727272727273
Cond_SE/StudySeq21,48.17391304347826
Cond_SE/StudySeq22,32.55172413793103
Cond_SE/StudySeq23,41.77777777777778
Cond_SE/StudySeq24,44.13636363636363
Cond_SE/StudySeq25,61.34615384615385
Cond_SE/StudySeq26,43.82608695652174
Cond_SE/StudySeq27,58.22727272727273
Cond_SE/StudySeq28,44.34782608695652
Cond_SE/StudySeq29,40.0
Cond_SE/StudySeq30,44.266666666666666
Cond_SE/StudySeq31,43.71428571428572
Cond_SE/StudySeq32,36.22222222222222
Cond_SE/StudySeq33,42.77272727272727
Cond_SE/StudySeq34,52.84
Cond_SE/StudySeq35,43.09090909090909
Cond_SE/StudySeq36,41.6
Cond_SE/StudySeq37,38.28
Cond_SE/StudySeq38,54.67857142857143
Cond_SE/StudySeq39,48.03703703703704
Cond_SE/StudySeq40,48.41666666666666
Cond_SE/StudySeq41,47.130434782608695
Cond_SE/StudySeq42,52.56521739130435
Cond_SE/StudySeq43,35.61904761904762
Cond_SE/StudySeq44,50.07692307692308
Cond_SE/StudySeq45,50.66666666666666
Cond_SE/StudySeq46,38.51851851851852
Cond_SE/StudySeq47,41.44444444444444
Cond_SE/StudySeq48,39.44827586206897
Cond_SE/StudySeq49,40.56
