,Mean_Human_Likeness_Score
Cond_SD/StudySeq17,64.69565217391305
Cond_SD/StudySeq18,59.53846153846154
Cond_SD/StudySeq19,62.48
Cond_SD/StudySeq20,56.785714285714285
Cond_SD/StudySeq21,36.77777777777778
Cond_SD/StudySeq22,57.12
Cond_SD/StudySeq23,58.892857142857146
Cond_SD/StudySeq24,56.29166666666666
Cond_SD/StudySeq25,54.29166666666666
Cond_SD/StudySeq26,54.18181818181818
Cond_SD/StudySeq27,59.4
Cond_SD/StudySeq28,57.935483870967744
Cond_SD/StudySeq29,58.47826086956522
Cond_SD/StudySeq30,60.76
Cond_SD/StudySeq31,67.28
Cond_SD/StudySeq32,58.42307692307692
Cond_SD/StudySeq33,62.25925925925926
Cond_SD/StudySeq34,52.32142857142857
Cond_SD/StudySeq35,52.142857142857146
Cond_SD/StudySeq36,64.95833333333333
Cond_SD/StudySeq37,53.36842105263158
Cond_SD/StudySeq38,66.62962962962963
Cond_SD/StudySeq39,52.61538461538461
Cond_SD/StudySeq40,49.833333333333336
Cond_SD/StudySeq41,65.92
Cond_SD/StudySeq42,51.03703703703704
Cond_SD/StudySeq43,65.92857142857143
Cond_SD/StudySeq44,67.5
Cond_SD/StudySeq45,56.55
Cond_SD/StudySeq46,54.5
Cond_SD/StudySeq47,58.65217391304348
Cond_SD/StudySeq48,60.44444444444444
Cond_SD/StudySeq49,62.82142857142857
Cond_SD/StudySeq50,66.45833333333333
Cond_SD/StudySeq51,64.29629629629629
Cond_SD/StudySeq52,64.51851851851852
Cond_SD/StudySeq53,55.064516129032256
Cond_SD/StudySeq54,55.59090909090909
Cond_SD/StudySeq55,61.42307692307692
Cond_SD/StudySeq56,61.22222222222222
Cond_SD/StudySeq57,64.69565217391305
Cond_SD/StudySeq58,59.53846153846154
Cond_SD/StudySeq59,62.48
Cond_SD/StudySeq60,56.785714285714285
Cond_SD/StudySeq61,36.77777777777778
Cond_SD/StudySeq62,57.12
Cond_SD/StudySeq63,58.892857142857146
Cond_SD/StudySeq64,56.29166666666666
Cond_SD/StudySeq65,54.29166666666666
Cond_SD/StudySeq66,54.18181818181818
Cond_SD/StudySeq67,59.4
Cond_SD/StudySeq68,57.935483870967744
Cond_SD/StudySeq69,58.47826086956522
Cond_SD/StudySeq70,60.76
Cond_SD/StudySeq71,67.28
Cond_SD/StudySeq72,58.42307692307692
Cond_SD/StudySeq73,62.25925925925926
Cond_SD/StudySeq74,52.32142857142857
Cond_SD/StudySeq75,52.142857142857146
Cond_SD/StudySeq76,64.95833333333333
Cond_SD/StudySeq77,53.36842105263158
Cond_SD/StudySeq78,66.62962962962963
Cond_SD/StudySeq79,52.61538461538461
Cond_SD/StudySeq80,49.833333333333336
Cond_SD/StudySeq81,65.92
Cond_SD/StudySeq82,51.03703703703704
Cond_SD/StudySeq83,65.92857142857143
Cond_SD/StudySeq84,67.5
Cond_SD/StudySeq85,56.55
Cond_SD/StudySeq86,54.5
Cond_SD/StudySeq87,58.65217391304348
Cond_SD/StudySeq88,60.44444444444444
Cond_SD/StudySeq89,62.82142857142857
Cond_SD/StudySeq90,66.45833333333333
Cond_SD/StudySeq91,64.29629629629629
Cond_SD/StudySeq92,64.51851851851852
Cond_SD/StudySeq93,55.064516129032256
Cond_SD/StudySeq94,55.59090909090909
Cond_SD/StudySeq95,61.42307692307692
Cond_SD/StudySeq96,61.22222222222222
Cond_SD/StudySeq97,64.69565217391305
Cond_SD/StudySeq98,59.53846153846154
Cond_SD/StudySeq99,62.48
Cond_SD/StudySeq100,56.785714285714285
Cond_SD/StudySeq101,36.77777777777778
Cond_SD/StudySeq102,57.12
Cond_SD/StudySeq103,58.892857142857146
Cond_SD/StudySeq104,56.29166666666666
Cond_SD/StudySeq105,54.29166666666666
Cond_SD/StudySeq106,54.18181818181818
Cond_SD/StudySeq107,59.4
Cond_SD/StudySeq108,57.935483870967744
Cond_SD/StudySeq109,58.47826086956522
Cond_SD/StudySeq110,60.76
Cond_SD/StudySeq111,67.28
Cond_SD/StudySeq112,58.42307692307692
Cond_SD/StudySeq113,62.25925925925926
Cond_SD/StudySeq114,52.32142857142857
Cond_SD/StudySeq115,52.142857142857146
Cond_SD/StudySeq116,64.95833333333333
Cond_SD/StudySeq117,53.36842105263158
Cond_SD/StudySeq118,66.62962962962963
Cond_SD/StudySeq119,52.61538461538461
Cond_SD/StudySeq120,49.833333333333336
Cond_SD/StudySeq121,65.92
Cond_SD/StudySeq122,51.03703703703704
Cond_SD/StudySeq123,65.92857142857143
Cond_SD/StudySeq124,67.5
Cond_SD/StudySeq125,56.55
Cond_SD/StudySeq126,54.5
Cond_SD/StudySeq127,58.65217391304348
Cond_SD/StudySeq128,60.44444444444444
Cond_SD/StudySeq129,62.82142857142857
Cond_SD/StudySeq130,66.45833333333333
Cond_SD/StudySeq131,64.29629629629629
Cond_SD/StudySeq132,64.51851851851852
Cond_SD/StudySeq133,55.064516129032256
Cond_SD/StudySeq134,55.59090909090909
Cond_SD/StudySeq135,61.42307692307692
Cond_SD/StudySeq136,61.22222222222222
Cond_SD/StudySeq137,64.69565217391305
Cond_SD/StudySeq138,59.53846153846154
Cond_SD/StudySeq139,62.48
Cond_SD/StudySeq140,56.785714285714285
Cond_SD/StudySeq141,36.77777777777778
Cond_SD/StudySeq142,57.12
Cond_SD/StudySeq143,58.892857142857146
Cond_SD/StudySeq144,56.29166666666666
Cond_SD/StudySeq145,54.29166666666666
Cond_SD/StudySeq146,54.18181818181818
Cond_SD/StudySeq147,59.4
Cond_SD/StudySeq148,57.935483870967744
Cond_SD/StudySeq149,58.47826086956522
Cond_SD/StudySeq150,60.76
Cond_SD/StudySeq151,67.28
Cond_SD/StudySeq152,58.42307692307692
Cond_SD/StudySeq153,62.25925925925926
Cond_SD/StudySeq154,52.32142857142857
Cond_SD/StudySeq155,52.142857142857146
Cond_SD/StudySeq156,64.95833333333333
Cond_SD/StudySeq157,53.36842105263158
Cond_SD/StudySeq158,66.62962962962963
Cond_SD/StudySeq159,52.61538461538461
Cond_SD/StudySeq160,49.833333333333336
Cond_SD/StudySeq161,65.92
Cond_SD/StudySeq162,51.03703703703704
Cond_SD/StudySeq163,65.92857142857143
Cond_SD/StudySeq164,67.5
Cond_SD/StudySeq165,56.55
Cond_SD/StudySeq166,54.5
Cond_SD/StudySeq167,58.65217391304348
Cond_SD/StudySeq168,60.44444444444444
Cond_SD/StudySeq169,62.82142857142857
Cond_SD/StudySeq170,66.45833333333333
Cond_SD/StudySeq171,64.29629629629629
Cond_SD/StudySeq172,64.51851851851852
Cond_SD/StudySeq173,55.064516129032256
Cond_SD/StudySeq174,55.59090909090909
Cond_SD/StudySeq175,61.42307692307692
Cond_SD/StudySeq176,61.22222222222222
Cond_SD/StudySeq177,64.69565217391305
Cond_SD/StudySeq178,59.53846153846154
Cond_SD/StudySeq179,62.48
Cond_SD/StudySeq180,56.785714285714285
Cond_SD/StudySeq181,36.77777777777778
Cond_SD/StudySeq182,57.12
Cond_SD/StudySeq183,58.892857142857146
Cond_SD/StudySeq184,56.29166666666666
Cond_SD/StudySeq185,54.29166666666666
Cond_SD/StudySeq186,54.18181818181818
Cond_SD/StudySeq187,59.4
Cond_SD/StudySeq188,57.935483870967744
Cond_SD/StudySeq189,58.47826086956522
Cond_SD/StudySeq190,60.76
Cond_SD/StudySeq191,67.28
Cond_SD/StudySeq192,58.42307692307692
Cond_SD/StudySeq193,62.25925925925926
Cond_SD/StudySeq194,52.32142857142857
Cond_SD/StudySeq195,52.142857142857146
Cond_SD/StudySeq196,64.95833333333333
Cond_SD/StudySeq197,53.36842105263158
Cond_SD/StudySeq198,66.62962962962963
Cond_SD/StudySeq199,52.61538461538461
Cond_SD/StudySeq200,49.833333333333336
Cond_SD/StudySeq201,65.92
Cond_SD/StudySeq202,51.03703703703704
Cond_SD/StudySeq203,65.92857142857143
Cond_SD/StudySeq204,67.5
Cond_SD/StudySeq205,56.55
Cond_SD/StudySeq206,54.5
Cond_SD/StudySeq207,58.65217391304348
Cond_SD/StudySeq208,60.44444444444444
Cond_SD/StudySeq209,62.82142857142857
Cond_SD/StudySeq210,66.45833333333333
Cond_SD/StudySeq211,64.29629629629629
Cond_SD/StudySeq212,64.51851851851852
Cond_SD/StudySeq213,55.064516129032256
Cond_SD/StudySeq214,55.59090909090909
Cond_SD/StudySeq215,61.42307692307692
Cond_SD/StudySeq216,61.22222222222222
Cond_SD/StudySeq217,64.69565217391305
Cond_SD/StudySeq218,59.53846153846154
Cond_SD/StudySeq219,62.48
Cond_SD/StudySeq220,56.785714285714285
Cond_SD/StudySeq221,36.77777777777778
Cond_SD/StudySeq222,57.12
Cond_SD/StudySeq223,58.892857142857146
Cond_SD/StudySeq224,56.29166666666666
Cond_SD/StudySeq225,54.29166666666666
Cond_SD/StudySeq226,54.18181818181818
Cond_SD/StudySeq227,59.4
Cond_SD/StudySeq228,57.935483870967744
Cond_SD/StudySeq229,58.47826086956522
Cond_SD/StudySeq230,60.76
Cond_SD/StudySeq231,67.28
Cond_SD/StudySeq232,58.42307692307692
Cond_SD/StudySeq233,62.25925925925926
Cond_SD/StudySeq234,52.32142857142857
Cond_SD/StudySeq235,52.142857142857146
Cond_SD/StudySeq236,64.95833333333333
Cond_SD/StudySeq237,53.36842105263158
Cond_SD/StudySeq238,66.62962962962963
Cond_SD/StudySeq239,52.61538461538461
Cond_SD/StudySeq240,49.833333333333336
Cond_SD/StudySeq241,65.92
Cond_SD/StudySeq242,51.03703703703704
Cond_SD/StudySeq243,65.92857142857143
Cond_SD/StudySeq244,67.5
Cond_SD/StudySeq245,56.55
Cond_SD/StudySeq246,54.5
Cond_SD/StudySeq247,58.65217391304348
Cond_SD/StudySeq248,60.44444444444444
Cond_SD/StudySeq249,62.82142857142857
Cond_SD/StudySeq250,66.45833333333333
Cond_SD/StudySeq251,64.29629629629629
Cond_SD/StudySeq252,64.51851851851852
Cond_SD/StudySeq253,55.064516129032256
Cond_SD/StudySeq254,55.59090909090909
Cond_SD/StudySeq255,61.42307692307692
Cond_SD/StudySeq256,61.22222222222222
Cond_SD/StudySeq257,64.69565217391305
Cond_SD/StudySeq258,59.53846153846154
Cond_SD/StudySeq259,62.48
Cond_SD/StudySeq260,56.785714285714285
Cond_SD/StudySeq261,36.77777777777778
Cond_SD/StudySeq262,57.12
Cond_SD/StudySeq263,58.892857142857146
Cond_SD/StudySeq264,56.29166666666666
Cond_SD/StudySeq265,54.29166666666666
Cond_SD/StudySeq266,54.18181818181818
Cond_SD/StudySeq267,59.4
Cond_SD/StudySeq268,57.935483870967744
Cond_SD/StudySeq269,58.47826086956522
Cond_SD/StudySeq270,60.76
Cond_SD/StudySeq271,67.28
Cond_SD/StudySeq272,58.42307692307692
Cond_SD/StudySeq273,62.25925925925926
Cond_SD/StudySeq274,52.32142857142857
Cond_SD/StudySeq275,52.142857142857146
Cond_SD/StudySeq276,64.95833333333333
Cond_SD/StudySeq277,53.36842105263158
Cond_SD/StudySeq278,66.62962962962963
Cond_SD/StudySeq279,52.61538461538461
Cond_SD/StudySeq280,49.833333333333336
Cond_SD/StudySeq281,65.92
Cond_SD/StudySeq282,51.03703703703704
Cond_SD/StudySeq283,65.92857142857143
Cond_SD/StudySeq284,67.5
Cond_SD/StudySeq285,56.55
Cond_SD/StudySeq286,54.5
Cond_SD/StudySeq287,58.65217391304348
Cond_SD/StudySeq288,60.44444444444444
Cond_SD/StudySeq289,62.82142857142857
Cond_SD/StudySeq290,66.45833333333333
Cond_SD/StudySeq291,64.29629629629629
Cond_SD/StudySeq292,64.51851851851852
Cond_SD/StudySeq293,55.064516129032256
Cond_SD/StudySeq294,55.59090909090909
Cond_SD/StudySeq295,61.42307692307692
Cond_SD/StudySeq296,61.22222222222222
Cond_SD/StudySeq297,64.69565217391305
Cond_SD/StudySeq298,59.53846153846154
Cond_SD/StudySeq299,62.48
Cond_SD/StudySeq300,56.785714285714285
Cond_SD/StudySeq301,36.77777777777778
Cond_SD/StudySeq302,57.12
Cond_SD/StudySeq303,58.892857142857146
Cond_SD/StudySeq304,56.29166666666666
Cond_SD/StudySeq305,54.29166666666666
Cond_SD/StudySeq306,54.18181818181818
Cond_SD/StudySeq307,59.4
Cond_SD/StudySeq308,57.935483870967744
Cond_SD/StudySeq309,58.47826086956522
Cond_SD/StudySeq310,60.76
Cond_SD/StudySeq311,67.28
Cond_SD/StudySeq312,58.42307692307692
Cond_SD/StudySeq313,62.25925925925926
Cond_SD/StudySeq314,52.32142857142857
Cond_SD/StudySeq315,52.142857142857146
Cond_SD/StudySeq316,64.95833333333333
Cond_SD/StudySeq317,53.36842105263158
Cond_SD/StudySeq318,66.62962962962963
Cond_SD/StudySeq319,52.61538461538461
Cond_SD/StudySeq320,49.833333333333336
Cond_SD/StudySeq321,65.92
Cond_SD/StudySeq322,51.03703703703704
Cond_SD/StudySeq323,65.92857142857143
Cond_SD/StudySeq324,67.5
Cond_SD/StudySeq325,56.55
Cond_SD/StudySeq326,54.5
Cond_SD/StudySeq327,58.65217391304348
Cond_SD/StudySeq328,60.44444444444444
Cond_SD/StudySeq329,62.82142857142857
Cond_SD/StudySeq330,66.45833333333333
Cond_SD/StudySeq331,64.29629629629629
Cond_SD/StudySeq332,64.51851851851852
Cond_SD/StudySeq333,55.064516129032256
Cond_SD/StudySeq334,55.59090909090909
Cond_SD/StudySeq335,61.42307692307692
Cond_SD/StudySeq336,61.22222222222222
Cond_SD/StudySeq337,64.69565217391305
Cond_SD/StudySeq338,59.53846153846154
Cond_SD/StudySeq339,62.48
Cond_SD/StudySeq340,56.785714285714285
Cond_SD/StudySeq341,36.77777777777778
Cond_SD/StudySeq342,57.12
Cond_SD/StudySeq343,58.892857142857146
Cond_SD/StudySeq344,56.29166666666666
Cond_SD/StudySeq345,54.29166666666666
Cond_SD/StudySeq346,54.18181818181818
Cond_SD/StudySeq347,59.4
Cond_SD/StudySeq348,57.935483870967744
Cond_SD/StudySeq349,58.47826086956522
Cond_SD/StudySeq350,60.76
Cond_SD/StudySeq351,67.28
Cond_SD/StudySeq352,58.42307692307692
Cond_SD/StudySeq353,62.25925925925926
Cond_SD/StudySeq354,52.32142857142857
Cond_SD/StudySeq355,52.142857142857146
Cond_SD/StudySeq356,64.95833333333333
Cond_SD/StudySeq357,53.36842105263158
Cond_SD/StudySeq358,66.62962962962963
Cond_SD/StudySeq359,52.61538461538461
Cond_SD/StudySeq360,49.833333333333336
Cond_SD/StudySeq361,65.92
Cond_SD/StudySeq362,51.03703703703704
Cond_SD/StudySeq363,65.92857142857143
Cond_SD/StudySeq364,67.5
Cond_SD/StudySeq365,56.55
Cond_SD/StudySeq366,54.5
Cond_SD/StudySeq367,58.65217391304348
Cond_SD/StudySeq368,60.44444444444444
Cond_SD/StudySeq369,62.82142857142857
Cond_SD/StudySeq370,66.45833333333333
Cond_SD/StudySeq371,64.29629629629629
Cond_SD/StudySeq372,64.51851851851852
Cond_SD/StudySeq373,55.064516129032256
Cond_SD/StudySeq374,55.59090909090909
Cond_SD/StudySeq375,61.42307692307692
Cond_SD/StudySeq376,61.22222222222222
Cond_SD/StudySeq377,64.69565217391305
Cond_SD/StudySeq378,59.53846153846154
Cond_SD/StudySeq379,62.48
Cond_SD/StudySeq380,56.785714285714285
Cond_SD/StudySeq381,36.77777777777778
Cond_SD/StudySeq382,57.12
Cond_SD/StudySeq383,58.892857142857146
Cond_SD/StudySeq384,56.29166666666666
Cond_SD/StudySeq385,54.29166666666666
Cond_SD/StudySeq386,54.18181818181818
Cond_SD/StudySeq387,59.4
Cond_SD/StudySeq388,57.935483870967744
Cond_SD/StudySeq389,58.47826086956522
Cond_SD/StudySeq390,60.76
Cond_SD/StudySeq391,67.28
Cond_SD/StudySeq392,58.42307692307692
Cond_SD/StudySeq393,62.25925925925926
Cond_SD/StudySeq394,52.32142857142857
Cond_SD/StudySeq395,52.142857142857146
Cond_SD/StudySeq396,64.95833333333333
Cond_SD/StudySeq397,53.36842105263158
Cond_SD/StudySeq398,66.62962962962963
Cond_SD/StudySeq399,52.61538461538461
Cond_SD/StudySeq400,49.833333333333336
Cond_SD/StudySeq401,65.92
Cond_SD/StudySeq402,51.03703703703704
Cond_SD/StudySeq403,65.92857142857143
Cond_SD/StudySeq404,67.5
Cond_SD/StudySeq405,56.55
Cond_SD/StudySeq406,54.5
Cond_SD/StudySeq407,58.65217391304348
Cond_SD/StudySeq408,60.44444444444444
Cond_SD/StudySeq409,62.82142857142857
Cond_SD/StudySeq410,66.45833333333333
Cond_SD/StudySeq411,64.29629629629629
Cond_SD/StudySeq412,64.51851851851852
Cond_SD/StudySeq413,55.064516129032256
Cond_SD/StudySeq414,55.59090909090909
Cond_SD/StudySeq415,61.42307692307692
Cond_SD/StudySeq416,61.22222222222222
Cond_SD/StudySeq417,64.69565217391305
Cond_SD/StudySeq418,59.53846153846154
Cond_SD/StudySeq419,62.48
Cond_SD/StudySeq420,56.785714285714285
Cond_SD/StudySeq421,36.77777777777778
Cond_SD/StudySeq422,57.12
Cond_SD/StudySeq423,58.892857142857146
Cond_SD/StudySeq424,56.29166666666666
Cond_SD/StudySeq425,54.29166666666666
Cond_SD/StudySeq426,54.18181818181818
Cond_SD/StudySeq427,59.4
Cond_SD/StudySeq428,57.935483870967744
Cond_SD/StudySeq429,58.47826086956522
Cond_SD/StudySeq430,60.76
Cond_SD/StudySeq431,67.28
Cond_SD/StudySeq432,58.42307692307692
Cond_SD/StudySeq433,62.25925925925926
Cond_SD/StudySeq434,52.32142857142857
Cond_SD/StudySeq435,52.142857142857146
Cond_SD/StudySeq436,64.95833333333333
Cond_SD/StudySeq437,53.36842105263158
Cond_SD/StudySeq438,66.62962962962963
Cond_SD/StudySeq439,52.61538461538461
Cond_SD/StudySeq440,49.833333333333336
Cond_SD/StudySeq441,65.92
Cond_SD/StudySeq442,51.03703703703704
Cond_SD/StudySeq443,65.92857142857143
Cond_SD/StudySeq444,67.5
Cond_SD/StudySeq445,56.55
Cond_SD/StudySeq446,54.5
Cond_SD/StudySeq447,58.65217391304348
Cond_SD/StudySeq448,60.44444444444444
Cond_SD/StudySeq449,62.82142857142857
Cond_SD/StudySeq450,66.45833333333333
Cond_SD/StudySeq451,64.29629629629629
Cond_SD/StudySeq452,64.51851851851852
Cond_SD/StudySeq453,55.064516129032256
Cond_SD/StudySeq454,55.59090909090909
Cond_SD/StudySeq455,61.42307692307692
Cond_SD/StudySeq456,61.22222222222222
Cond_SD/StudySeq457,64.69565217391305
Cond_SD/StudySeq458,59.53846153846154
Cond_SD/StudySeq459,62.48
Cond_SD/StudySeq460,56.785714285714285
Cond_SD/StudySeq461,36.77777777777778
Cond_SD/StudySeq462,57.12
Cond_SD/StudySeq463,58.892857142857146
Cond_SD/StudySeq464,56.29166666666666
Cond_SD/StudySeq465,54.29166666666666
Cond_SD/StudySeq466,54.18181818181818
Cond_SD/StudySeq467,59.4
Cond_SD/StudySeq468,57.935483870967744
Cond_SD/StudySeq469,58.47826086956522
Cond_SD/StudySeq470,60.76
Cond_SD/StudySeq471,67.28
Cond_SD/StudySeq472,58.42307692307692
Cond_SD/StudySeq473,62.25925925925926
Cond_SD/StudySeq474,52.32142857142857
Cond_SD/StudySeq475,52.142857142857146
Cond_SD/StudySeq476,64.95833333333333
Cond_SD/StudySeq477,53.36842105263158
Cond_SD/StudySeq478,66.62962962962963
Cond_SD/StudySeq479,52.61538461538461
Cond_SD/StudySeq480,49.833333333333336
Cond_SD/StudySeq481,65.92
Cond_SD/StudySeq482,51.03703703703704
Cond_SD/StudySeq483,65.92857142857143
Cond_SD/StudySeq484,67.5
Cond_SD/StudySeq485,56.55
Cond_SD/StudySeq486,54.5
Cond_SD/StudySeq487,58.65217391304348
Cond_SD/StudySeq488,60.44444444444444
Cond_SD/StudySeq489,62.82142857142857
Cond_SD/StudySeq490,66.45833333333333
Cond_SD/StudySeq491,64.29629629629629
Cond_SD/StudySeq492,64.51851851851852
Cond_SD/StudySeq493,55.064516129032256
Cond_SD/StudySeq494,55.59090909090909
Cond_SD/StudySeq495,61.42307692307692
Cond_SD/StudySeq496,61.22222222222222
Cond_SD/StudySeq497,64.69565217391305
Cond_SD/StudySeq498,59.53846153846154
Cond_SD/StudySeq499,62.48
Cond_SD/StudySeq500,56.785714285714285
Cond_SD/StudySeq501,36.77777777777778
Cond_SD/StudySeq502,57.12
Cond_SD/StudySeq503,58.892857142857146
Cond_SD/StudySeq504,56.29166666666666
Cond_SD/StudySeq505,54.29166666666666
Cond_SD/StudySeq506,54.18181818181818
Cond_SD/StudySeq507,59.4
Cond_SD/StudySeq508,57.935483870967744
Cond_SD/StudySeq509,58.47826086956522
Cond_SD/StudySeq510,60.76
Cond_SD/StudySeq511,67.28
Cond_SD/StudySeq512,58.42307692307692
Cond_SD/StudySeq513,62.25925925925926
Cond_SD/StudySeq514,52.32142857142857
Cond_SD/StudySeq515,52.142857142857146
Cond_SD/StudySeq516,64.95833333333333
Cond_SD/StudySeq517,53.36842105263158
Cond_SD/StudySeq518,66.62962962962963
Cond_SD/StudySeq519,52.61538461538461
Cond_SD/StudySeq520,49.833333333333336
Cond_SD/StudySeq521,65.92
Cond_SD/StudySeq522,51.03703703703704
Cond_SD/StudySeq523,65.92857142857143
Cond_SD/StudySeq524,67.5
Cond_SD/StudySeq525,56.55
Cond_SD/StudySeq526,54.5
Cond_SD/StudySeq527,58.65217391304348
Cond_SD/StudySeq528,60.44444444444444
Cond_SD/StudySeq529,62.82142857142857
Cond_SD/StudySeq530,66.45833333333333
Cond_SD/StudySeq531,64.29629629629629
Cond_SD/StudySeq532,64.51851851851852
Cond_SD/StudySeq533,55.064516129032256
Cond_SD/StudySeq534,55.59090909090909
Cond_SD/StudySeq535,61.42307692307692
Cond_SD/StudySeq536,61.22222222222222
Cond_SD/StudySeq537,64.69565217391305
Cond_SD/StudySeq538,59.53846153846154
Cond_SD/StudySeq539,62.48
Cond_SD/StudySeq540,56.785714285714285
Cond_SD/StudySeq541,36.77777777777778
Cond_SD/StudySeq542,57.12
Cond_SD/StudySeq543,58.892857142857146
Cond_SD/StudySeq544,56.29166666666666
Cond_SD/StudySeq545,54.29166666666666
Cond_SD/StudySeq546,54.18181818181818
Cond_SD/StudySeq547,59.4
Cond_SD/StudySeq548,57.935483870967744
Cond_SD/StudySeq549,58.47826086956522
Cond_SD/StudySeq550,60.76
Cond_SD/StudySeq551,67.28
Cond_SD/StudySeq552,58.42307692307692
Cond_SD/StudySeq553,62.25925925925926
Cond_SD/StudySeq554,52.32142857142857
Cond_SD/StudySeq555,52.142857142857146
Cond_SD/StudySeq556,64.95833333333333
Cond_SD/StudySeq557,53.36842105263158
Cond_SD/StudySeq558,66.62962962962963
Cond_SD/StudySeq559,52.61538461538461
Cond_SD/StudySeq560,49.833333333333336
Cond_SD/StudySeq561,65.92
Cond_SD/StudySeq562,51.03703703703704
Cond_SD/StudySeq563,65.92857142857143
Cond_SD/StudySeq564,67.5
Cond_SD/StudySeq565,56.55
Cond_SD/StudySeq566,54.5
Cond_SD/StudySeq567,58.65217391304348
Cond_SD/StudySeq568,60.44444444444444
Cond_SD/StudySeq569,62.82142857142857
Cond_SD/StudySeq570,66.45833333333333
Cond_SD/StudySeq571,64.29629629629629
Cond_SD/StudySeq572,64.51851851851852
Cond_SD/StudySeq573,55.064516129032256
Cond_SD/StudySeq574,55.59090909090909
Cond_SD/StudySeq575,61.42307692307692
Cond_SD/StudySeq576,61.22222222222222
Cond_SD/StudySeq577,64.69565217391305
Cond_SD/StudySeq578,59.53846153846154
Cond_SD/StudySeq579,62.48
Cond_SD/StudySeq580,56.785714285714285
Cond_SD/StudySeq581,36.77777777777778
Cond_SD/StudySeq582,57.12
Cond_SD/StudySeq583,58.892857142857146
Cond_SD/StudySeq584,56.29166666666666
Cond_SD/StudySeq585,54.29166666666666
Cond_SD/StudySeq586,54.18181818181818
Cond_SD/StudySeq587,59.4
Cond_SD/StudySeq588,57.935483870967744
Cond_SD/StudySeq589,58.47826086956522
Cond_SD/StudySeq590,60.76
Cond_SD/StudySeq591,67.28
Cond_SD/StudySeq592,58.42307692307692
Cond_SD/StudySeq593,62.25925925925926
Cond_SD/StudySeq594,52.32142857142857
Cond_SD/StudySeq595,52.142857142857146
Cond_SD/StudySeq596,64.95833333333333
Cond_SD/StudySeq597,53.36842105263158
Cond_SD/StudySeq598,66.62962962962963
Cond_SD/StudySeq599,52.61538461538461
Cond_SD/StudySeq600,49.833333333333336
Cond_SD/StudySeq601,65.92
Cond_SD/StudySeq602,51.03703703703704
Cond_SD/StudySeq603,65.92857142857143
Cond_SD/StudySeq604,67.5
Cond_SD/StudySeq605,56.55
Cond_SD/StudySeq606,54.5
Cond_SD/StudySeq607,58.65217391304348
Cond_SD/StudySeq608,60.44444444444444
Cond_SD/StudySeq609,62.82142857142857
Cond_SD/StudySeq610,66.45833333333333
Cond_SD/StudySeq611,64.29629629629629
Cond_SD/StudySeq612,64.51851851851852
Cond_SD/StudySeq613,55.064516129032256
Cond_SD/StudySeq614,55.59090909090909
Cond_SD/StudySeq615,61.42307692307692
Cond_SD/StudySeq616,61.22222222222222
Cond_SD/StudySeq617,64.69565217391305
Cond_SD/StudySeq618,59.53846153846154
Cond_SD/StudySeq619,62.48
Cond_SD/StudySeq620,56.785714285714285
Cond_SD/StudySeq621,36.77777777777778
Cond_SD/StudySeq622,57.12
Cond_SD/StudySeq623,58.892857142857146
Cond_SD/StudySeq624,56.29166666666666
Cond_SD/StudySeq625,54.29166666666666
Cond_SD/StudySeq626,54.18181818181818
Cond_SD/StudySeq627,59.4
Cond_SD/StudySeq628,57.935483870967744
Cond_SD/StudySeq629,58.47826086956522
Cond_SD/StudySeq630,60.76
Cond_SD/StudySeq631,67.28
Cond_SD/StudySeq632,58.42307692307692
Cond_SD/StudySeq633,62.25925925925926
Cond_SD/StudySeq634,52.32142857142857
Cond_SD/StudySeq635,52.142857142857146
Cond_SD/StudySeq636,64.95833333333333
Cond_SD/StudySeq637,53.36842105263158
Cond_SD/StudySeq638,66.62962962962963
Cond_SD/StudySeq639,52.61538461538461
Cond_SD/StudySeq640,49.833333333333336
Cond_SD/StudySeq641,65.92
Cond_SD/StudySeq642,51.03703703703704
Cond_SD/StudySeq643,65.92857142857143
Cond_SD/StudySeq644,67.5
Cond_SD/StudySeq645,56.55
Cond_SD/StudySeq646,54.5
Cond_SD/StudySeq647,58.65217391304348
Cond_SD/StudySeq648,60.44444444444444
Cond_SD/StudySeq649,62.82142857142857
Cond_SD/StudySeq650,66.45833333333333
Cond_SD/StudySeq651,64.29629629629629
Cond_SD/StudySeq652,64.51851851851852
Cond_SD/StudySeq653,55.064516129032256
Cond_SD/StudySeq654,55.59090909090909
Cond_SD/StudySeq655,61.42307692307692
Cond_SD/StudySeq656,61.22222222222222
Cond_SD/StudySeq657,64.69565217391305
Cond_SD/StudySeq658,59.53846153846154
Cond_SD/StudySeq659,62.48
Cond_SD/StudySeq660,56.785714285714285
Cond_SD/StudySeq661,36.77777777777778
Cond_SD/StudySeq662,57.12
Cond_SD/StudySeq663,58.892857142857146
Cond_SD/StudySeq664,56.29166666666666
Cond_SD/StudySeq665,54.29166666666666
Cond_SD/StudySeq666,54.18181818181818
Cond_SD/StudySeq667,59.4
Cond_SD/StudySeq668,57.935483870967744
Cond_SD/StudySeq669,58.47826086956522
Cond_SD/StudySeq670,60.76
Cond_SD/StudySeq671,67.28
Cond_SD/StudySeq672,58.42307692307692
Cond_SD/StudySeq673,62.25925925925926
Cond_SD/StudySeq674,52.32142857142857
Cond_SD/StudySeq675,52.142857142857146
Cond_SD/StudySeq676,64.95833333333333
Cond_SD/StudySeq677,53.36842105263158
Cond_SD/StudySeq678,66.62962962962963
